X,Y
0.22199317108973948,0.4992393273240707
0.8707323061773764,0.8346847433012525
0.20671915533942636,0.02456983614625774
0.9186109079379216,0.18171790064704324
0.48841118879482914,0.4999508481633047
0.6117438629026457,0.5946182923991317
0.7659078564803156,0.2940398087507028
0.5184179878729432,0.9401410000124677
0.29680050157622195,0.18632551681860754
0.18772122866125163,0.5148373536067394
0.08074126876487492,0.1561937904880098
0.73844029619897,0.6126135774300481
0.4413092228959531,0.7398910715326268
0.1583098677126512,0.8274424737944588
0.8799370312012789,0.24974213882708612
0.27408646199222464,0.5626976762141097
0.4142350190810513,0.5712906003813361
0.29607993273364797,0.4033673365350045
0.6287879088794833,0.4847231795620856
0.579837810189545,0.5469869396480337
0.5999291966249876,0.3697852642141206
0.26581911753550724,0.7949229728182925
0.2846858806413638,0.10970594640298653
0.2535882057737875,0.11174376023160026
0.3275639476887341,0.567888447184098
0.1441643006534204,0.2398893181913625
0.1656128612012676,0.3793193810901456
0.9639305290679419,0.9045590146455447
0.9602267152856938,0.9350809599112605
0.18841465559593518,0.08297515089052138
0.024306561629486967,0.22465943644007164
0.20455554637995071,0.19845665081180414
0.6998436141265574,0.7628574199265193
0.7795145855555297,0.5617657468698297
0.02293309243908148,0.3264362144781432
0.577662858129756,0.8249446410007586
0.001642172716045276,0.06832315559062652
0.5154726119053935,0.3176243709816291
0.6397951761308571,0.5113539906203531
0.9856244028041888,0.848704840634273
0.25909759641110575,0.1326803368127371
0.8024968852628702,0.2445942920363693
0.870483087001483,0.8225697936917494
0.9227496139456699,0.7751894700659417
0.0022142125324435824,0.0018323906706234072
0.4694883717575773,0.5868238827866182
0.9814687376060105,0.926581071660298
0.3989448039028505,0.45804178700108306
0.8137324775869181,0.32806074980469024
0.5464564979724778,0.5011021440589762
0.7708540871402245,0.6757602359468815
0.484931074988458,0.1671680106308333
0.029111563672717722,0.04709711025362112
0.08652568840220515,0.9196167894008354
0.11145381237802338,0.7967038565120633
0.25124511169054764,0.7250689782246911
0.964915292526365,0.8570838516158947
0.6317660527377454,0.7570583270365266
0.8166602026153619,0.32406925597994296
0.5660819960927563,0.4810783686278204
0.6353562055818931,0.7327089454680995
0.8119023911804106,0.5523634598070619
0.9266826152438743,0.9531687877801776
0.9126267637037832,0.9296395459614128
0.8248107204385254,0.5393908103955086
0.09420273217732267,0.015664754461267028
0.3610484184638091,0.5176905256236339
0.03550903176033027,0.048119204791615466
0.5463583485408069,0.7289353332740447
0.7961427208560042,0.7322912221972075
0.05114280310134711,0.4633651315104179
0.18866773579310792,0.046269837488887355
0.3654777679121648,0.3746357532621237
0.24429086695790836,0.6694069429025574
0.795087472921032,0.8917276146889883
0.3520949357663685,0.7077936970200994
0.6388776820603653,0.1784001552137795
0.4934150518967597,0.4789978231056073
0.5834997437200565,0.6256910431409586
0.9392993519648516,0.8434504528264625
0.9435400820158796,0.1924840389265448
0.11169242718357142,0.44416466049045533
0.8435549661102237,0.8698882390589054
0.34602815175595236,0.40156000128338143
0.10082727286264515,0.05498307613832887
0.3834090660671152,0.17453080623879313
0.5103547973392479,0.032892449336465124
0.9611030819651298,0.8767911300915544
0.3715126153280073,0.5905116992023548
0.01236941160035765,0.1603582494284862
0.8597068869881915,0.7588495328531788
0.11111074954036537,0.18582123637086928
0.47833904398678495,0.6543357243907141
0.8499800323861935,0.7654630487628336
0.5147379670006791,0.5793770789642082
0.44660782792231324,0.12911747511582478
0.8004764207505697,0.9828173709554335
0.020391378448150643,0.0020612526903083794
0.5726186488077992,0.6690824781870359
0.41138361577937654,0.6235648278727396
0.9851367976958045,0.8660535587450515
0.8014015304110701,0.8298055442028491
0.05396210214514685,0.6699578065894394
0.19047777345550265,0.4910543793661363
0.45241884581697545,0.7213389877981631
0.7029420771179782,0.3791991488797547
0.3320481495356774,0.4830992447848375
0.3599831951713076,0.19978452537282654
0.921470565959177,0.8720493579071519
0.9536305057273471,0.9666469028970883
0.4076857286771436,0.3544218327233519
0.8985711548847232,0.5548112728115616
0.3302532519595063,0.7813177129635451
0.08273856907998767,0.0924233135276315
0.5267175654585914,0.35045555678773155
0.6608443909583853,0.9765121972057609
0.8929842943552982,0.9791908149059201
0.9651575470143406,0.9709927019862123
0.7699326768913147,0.3148879931890468
0.759099118289326,0.8528769174849236
0.7100490473544384,0.5647318277482685
0.7015528325813724,0.5644613760314725
0.7673313811177834,0.48983007977049187
0.9743494788856439,0.7647895105130535
0.3737145173959693,0.19470470651666355
0.08305444303844484,0.11765209795191156
0.23964043961222492,0.04510062423205907
0.22148276004299516,0.2528413928943408
0.36359979680410603,0.4234847195699474
0.8103142321123518,0.9948899658100374
0.0600961698663498,0.051777028040354556
0.44974355789655607,0.6277507574648852
0.813170527483345,0.5117134197693419
0.2642383745406488,0.22046085593953946
0.06340098197336863,0.6101481324609479
0.24210767225593494,0.3788754597943493
0.0850704617502156,0.4923807281531801
0.807777435347352,0.9763221454334976
0.1702500756380821,0.3199322557903615
0.19534462556243876,0.6245158090412367
0.8146420115578603,0.9550449233112585
0.8102855291824955,0.6446069262663361
0.5893738782337425,0.19999343409695503
0.9147343401174619,0.7841278608083535
0.05982163675463459,0.08678712024268942
0.9649966402703323,0.9751917242839849
0.5709752168558058,0.9180848694586398
0.3025181125003943,0.04868693018886522
0.8257058264983506,0.6883391702468363
0.6594172803533213,0.3503131751168774
0.9865014414033959,0.9010780067758882
0.10748953357509905,0.030591942513155057
0.5809185276333954,0.4041607744215541
0.4728281550572868,0.1533422514711243
0.6522707859877006,0.5213613124258062
0.2418590540974292,0.04450466695457389
0.031130063418406073,0.2261597826524977
0.5442323527461858,0.8806613452876404
0.364710178792385,0.7742091498774037
0.8923332752985107,0.7711765105211961
0.4593455947586442,0.14412326969611028
0.4186541000368995,0.7232791960533363
0.6329055407909672,0.610211413389556
0.5271788329465622,0.25416152272013987
0.9612111401741152,0.9113895599533104
0.7890101145562437,0.8737901208987195
0.4966955091225945,0.34650633202850545
0.21114100089423787,0.5006217469325831
0.6039841410962836,0.42649000506233
0.7485758105548178,0.8407089107225019
0.7558638312606142,0.7170887816269007
0.9935040079326672,0.9897033524582646
0.21849778134009895,0.16333296478850984
0.4256373335349867,0.6784679221295629
0.42384960280522266,0.28779059599252343
0.31864643768233136,0.3698031708897331
0.36533301893440306,0.7657555913379386
0.4779413101045564,0.6367875171130499
0.5420904090770085,0.7942523380224269
0.26523024662679795,0.43914671951969486
0.13436372785235856,0.33219055351738047
0.3018860977327299,0.8148967998625201
0.13648009382127513,0.10202968715864097
0.31770020335258964,0.6815839044812986
0.679182680871091,0.7007626592858188
0.6013411558953883,0.8506113370048262
0.997225466562922,0.9995531927198326
0.560914589810152,0.35585518460681065
0.5487261970931809,0.8663407352471899
0.6423495401552222,0.32257897366564436
0.7267893706335761,0.5581889367880633
0.6158135395184953,0.9528036456551678
0.5885000649730712,0.26557620708375956
0.6050043134902023,0.4033496057276754
0.35478546069796135,0.8007743789191837
0.7773819946285142,0.5862018098036107
0.6046033142332834,0.5829708577236212
0.3092307714734772,0.20937621240134396
0.2456309985441607,0.3409328442613904
0.07126598409496776,0.19978440565476713
0.3477291676671326,0.8914645013705794
0.012848073980403552,0.07141668275326674
0.16564182663829652,0.888764813644572
0.06036643241777773,0.13790548162239974
0.27815593388711646,0.0923688982822703
0.3483319943390111,0.5059327746355458
0.5912223113896565,0.6167489528088874
0.7750131300361086,0.8726278518471988
0.6247544671623864,0.636068791872779
0.1596809333223338,0.5579746405525489
0.8937626532322869,0.8047246633372964
0.7305912660067021,0.8794428520163919
0.4977680192642012,0.5067037785203472
0.6436402193909941,0.606625672325881
0.5094750943074225,0.5202836753130934
0.16820815801861327,0.5277158144739844
0.6414647725378317,0.5583622442560601
0.9881677629628269,0.7462321549100118
0.7703293631175915,0.7911030338973175
0.18148120911945614,0.6840337243728516
0.11976902075848311,0.05734195868994024
0.9303418429877427,0.635268759823172
0.9100974329622916,0.7262951152454565
0.7491846596104321,0.33081430412278123
0.7605315404167414,0.8420851336270749
0.14287579787933063,0.46464063210043016
0.8119441915574244,0.6807913208862507
0.19227929577547503,0.7435242801070481
0.15474510954133786,0.6649348267043749
0.40707895652146964,0.7210325220221524
0.00038289436747096506,0.04593593540148766
0.8455178161638098,0.9770827635022997
0.16113245334394066,0.4937653776915383
0.7392507348926605,0.8934287793530176
0.5829108159234136,0.5395002267439769
0.7702600029714611,0.9536289508307184
0.599993166737686,0.7873510713328571
0.961467485846172,0.8577492217241449
0.3797783894182173,0.7648522073988228
0.4970103500750551,0.19381291223040825
0.33833864897286325,0.3290492860791369
0.7427507415175312,0.6988703012577997
0.30049586977343923,0.6638940019900494
0.7987862745666681,0.8956184992061778
0.0859497793298083,0.13898077447541812
0.23566363766517262,0.3743572241998687
0.4381688926061602,0.41585559911534387
0.12604585312873456,0.1155591892150798
0.20303198078781687,0.08579476544182546
0.8415427418631352,0.7488616245488624
0.37243245491648513,0.5822795985842262
0.21868172945765635,0.4933100104098906
0.8461328224507652,0.9024566839849288
0.5753746650591521,0.7321976565050218
0.6337164772906705,0.5413351294712364
0.8889285436761161,0.4604610775873012
0.7139590589682181,0.6617544075582076
0.2651126682511451,0.28372864234776485
0.009708308333148619,0.0008425294837078323
0.5494634595289904,0.8778917888466502
0.7075262252919963,0.7107112200455488
0.805694609640023,0.90429698517423
0.19065633419829225,0.30207421759115216
0.6342142760246358,0.22337481251920926
0.9385529341093901,0.6762029066384402
0.2581863842453116,0.4801435127823613
0.2924804596307673,0.7920397877515823
0.4256440120392254,0.5547553646165556
0.5711786015957309,0.8829903024591048
0.9900555533230705,0.9910497478227014
0.5881996127046236,0.3556642688526046
0.8878993969629735,0.5000556346017491
0.6562112790440648,0.7219842597305943
0.47277887411000685,0.7035137397568789
0.30554852972650537,0.42304512678672807
0.3501795780966964,0.6693000557782769
0.77713429224723,0.9750060221799528
0.17750904732011363,0.09389801730051928
0.13793535839611237,0.24282030024893214
0.2130449642944517,0.06853551937845898
0.6689134401421514,0.4650688938685998
0.3714049470154468,0.09807355066266377
0.20650267858283067,0.527132386702054
0.3307044032080019,0.4620648298516956
0.08162956241513858,0.3459741470262927
0.436535553469772,0.4768485441389903
0.8112159825331954,0.1354813160432124
0.4457924611906908,0.23192016241968233
0.4473101539932597,0.4345828289956708
0.027528463477695997,0.028142738930971967
0.27897767207434615,0.6549724763992543
0.07517049988664237,0.004019348578605475
0.047738377113599184,0.08714119390382624
0.8635855798511098,0.7475985282324208
0.714317590312161,0.5946897353357264
0.8304377003762411,0.5041527617591995
0.13290579639419542,0.7459011964642045
0.3652864595450271,0.530331707084376
0.9132175423158179,0.4587591357354571
0.4333878909876069,0.9010216162142612
0.9256518130836788,0.31731898405847836
0.9613680761314508,0.9259877768803358
0.006608107989574563,0.6129687062853352
0.4329305855133808,0.6105649562264595
0.5831126288435887,0.5650239187656779
0.34882757222309646,0.16448713865983866
0.3760320179047961,0.47995637937489743
0.3558215761577984,0.6122374157528006
0.2310328751730122,0.0706006104389375
0.026037244426359463,0.31020905014723593
0.7311839998682425,0.7258830361151523
0.9985157672628341,0.7216041946903847
0.03834193016002463,0.34655380196462315
0.8590982169530527,0.8058846522591935
0.5443049309704545,0.7865799128021999
0.019519958823183248,0.02795249953331369
0.06881640857365579,0.10269002851759546
0.5254494810774902,0.8697644929505575
0.1045602064421326,0.6817943911191621
0.29599742766025744,0.8854047265558628
0.27483440401180403,0.025163170178411076
0.9706057075617612,0.8387068781218969
0.4696664849381693,0.9134687266343464
0.28518106427047496,0.49501688001797467
0.938242093342152,0.8055609102980095
0.9667266688364797,0.5988383145568075
0.7193998828358722,0.6406319686577169
0.1368790323208824,0.4801101879123582
0.8898989854429452,0.8164102317632583
0.44126029355469865,0.38512426997086374
0.7861273781970612,0.999649584524146
0.7214887283519693,0.291473014548416
0.6531640777505399,0.8713333341980793
0.7669731326309766,0.38041060251518244
0.8118302554393781,0.5123412005517874
0.4616615406840934,0.8128739343506799
0.48462060798629536,0.3256962315340837
0.09738624473422608,0.07737896503928748
0.3708627664523175,0.2184716743684751
0.8861342928279523,0.9840354684714232
0.22027202611951352,0.7894501281066884
0.7489151191794551,0.8170105764591282
0.8066296651536666,0.7342807197684629
0.19656782979436171,0.8905707547258894
0.7646026501940553,0.7732620582813075
0.6573462627480451,0.5828529551076627
0.9754592111041408,0.9806538383627714
0.38829314965345374,0.519233962207017
0.756749996221688,0.6719147676946742
0.8439536221560056,0.8240331830841069
0.37907264280754116,0.24114983955890096
0.2236880773986134,0.05940444154643454
0.3682424018259176,0.5987834678102224
0.6528298804275758,0.6093175391598142
0.2573873511452944,0.314357767710538
0.8584989326905194,0.935319807219361
0.2951914804582486,0.6821611865719726
0.7640346656612197,0.4961093639202374
0.32104373598552055,0.35029403278679694
0.5043224141263659,0.6577863888289031
0.874183720385663,0.7886543103460613
0.48539667306752987,0.6873685011143733
0.6241885124530137,0.15234667656344908
0.3428080361137673,0.6032109118426097
0.4685735027875845,0.2865905636352094
0.061414021493359505,0.03329083333546057
0.5197664884520465,0.38919536095676166
0.4491541446297965,0.5924769612252951
0.29898286145862574,0.4140890839674013
0.17287710693361963,0.012227654710335711
0.3406637209165282,0.30409894815464067
0.29485052230878517,0.13141963510411897
0.36253769582016265,0.5235992213256722
0.8087540609599789,0.48890501732965475
0.8955995601408931,0.5793497319259946
0.9150333224225771,0.8660137831484338
0.4215556209897613,0.35137719986183813
0.8984475119819725,0.8814549583746871
0.5870775927218113,0.49487541111387345
0.9966110999167729,0.9290624356552935
0.12426283961828377,0.17172153340572827
0.7568315587776803,0.6814417064985188
0.5882685699028393,0.9557532889933471
0.5145660203091754,0.4088031617701766
0.7582155945995201,0.19228902639251394
0.8332817242174075,0.4243876776931974
0.8310878277385972,0.6354183604589054
0.34411893928019344,0.7384439009074689
0.38067705732339263,0.3450791407639041
0.5952851275298433,0.8142052736454087
0.04287194516336823,0.06370149059400376
0.8147052771678095,0.8453008880649132
0.5860231012050868,0.26786415953413034
0.443504721482604,0.7705278166195673
0.6381348746177439,0.6962921930412204
0.9553515775390413,0.8521191055415421
0.8042111501038745,0.9933302523605652
0.6561496917280327,0.7127385583797881
0.20754234112530112,0.8848243634349828
0.9717360181200004,0.9201853941034184
0.38711374679552535,0.8626015434019211
0.9052363086662365,0.882029775830646
0.5010546237998759,0.5364212991976576
0.6724082824575307,0.5027109097923542
0.8874029722158654,0.6990586751130754
0.058385754783147226,0.1404823605932481
0.2947466449489732,0.12858409572897334
0.177693587280222,0.31380362335273737
0.046565623732697126,0.8984151672085903
0.3418082807706124,0.541303818384414
0.9154007348491935,0.27414954098215116
0.252716278752683,0.1773166875054351
0.11303781858891349,0.5457592404906944
0.9418449367718151,0.8646017049323524
0.49331099051249694,0.15831465786667615
0.4717910210361883,0.4938810643534176
0.6878467561330038,0.3699774431922357
0.8170848276554661,0.9631353692104183
0.2269073072121765,0.4668524448832269
0.20235285442910822,0.3155550111704115
0.4244987807759587,0.645012511093037
0.8475929486783617,0.7376206375279826
0.9271214033544182,0.7285656193141803
0.19040336327223983,0.424606269014148
0.6894592060239353,0.43344974595746805
0.4458686799115267,0.5916697966977715
0.8781102797423763,0.9152974497820197
0.2956111011730682,0.6370242482099147
